CrashName,PartyType,Age,Sobriety,AgeGroup,Sobriety_Code,PartyType_Code
CR-0000098111,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000097985,Car,67,Had Not Been Drinking,60+,1,3
CR-0000098070,Car,40,Had Not Been Drinking,31-45,1,3
CR-0000098032,Car,25,Had Been Drinking - Not Under Influence,18-30,5,3
CR-0000098008,Car,68,Had Not Been Drinking,60+,1,3
CR-0000098045,Motorcycle/Moped,63,Had Not Been Drinking,60+,1,8
CR-0000098027,Car,0,Impairment Not Known,<18,2,3
CR-0000098003,Car,60,Impairment Not Known,46-60,2,3
CR-0000098136,Car,48,Impairment Not Known,46-60,2,3
CR-0000098037,Motorcycle/Moped,21,Impairment Not Known,18-30,2,8
CR-0000097924,Car,63,Impairment Not Known,60+,2,3
CR-0000098108,Car,0,Impairment Not Known,<18,2,3
CR-0000097951,Car,42,Impairment Not Known,31-45,2,3
CR-0000097980,Panel Truck,0,Not Applicable,<18,0,9
CR-0000098186,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000098087,Car,0,Not Applicable,<18,0,3
CR-0000098181,Car,49,Had Not Been Drinking,46-60,1,3
CR-0000098135,Car,31,Had Been Drinking - Under Influence,31-45,7,3
CR-0000097934,Car,49,Had Not Been Drinking,46-60,1,3
CR-0000098195,Bicycle,60,Had Not Been Drinking,46-60,1,0
CR-0000098038,Car,20,Impairment Not Known,18-30,2,3
CR-0000098192,Motorcycle/Moped,59,Impairment Not Known,46-60,2,8
CR-0000097961,Panel Truck,41,Impairment Not Known,31-45,2,9
CR-0000098150,Car,47,Impairment Not Known,46-60,2,3
CR-0000098098,Panel Truck,24,Had Been Drinking - Under Influence,18-30,7,9
CR-0000098095,Bicycle,58,Had Not Been Drinking,46-60,1,0
CR-0000098015,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000098092,Pedestrian,23,Impairment Not Known,18-30,2,10
CR-0000097986,Car,0,Not Applicable,<18,0,3
CR-0000097980,Car,0,Not Applicable,<18,0,3
CR-0000098033,Car,26,Had Not Been Drinking,18-30,1,3
CR-0000098072,Car,54,Impairment Not Known,46-60,2,3
CR-0000097974,Car,26,Impairment Not Known,18-30,2,3
CR-0000098022,Car,0,Impairment Not Known,<18,2,3
CR-0000098091,Car,62,Had Not Been Drinking,60+,1,3
CR-0000098006,Bicycle,45,Impairment Not Known,31-45,2,0
CR-0000098037,Car,18,Impairment Not Known,<18,2,3
CR-0000098173,Car,61,Had Not Been Drinking,60+,1,3
CR-0000097975,Car,50,Had Not Been Drinking,46-60,1,3
CR-0000097959,Unknown,0,Impairment Not Known,<18,2,18
CR-0000098043,Scooter Non-Motorized,22,Had Not Been Drinking,18-30,1,12
CR-0000098114,Car,52,Sleepy/Fatigued,46-60,4,3
CR-0000097980,Car,0,Not Applicable,<18,0,3
CR-0000098017,Car,46,Impairment Not Known,46-60,2,3
CR-0000097933,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000097884,Car,67,Impairment Not Known,60+,2,3
CR-0000098149,Car,42,Had Not Been Drinking,31-45,1,3
CR-0000097987,Car,0,Not Applicable,<18,0,3
CR-0000098139,Pedestrian,40,Had Not Been Drinking,31-45,1,10
CR-0000098021,Car,0,Not Applicable,<18,0,3
CR-0000097891,Car,18,Impairment Not Known,<18,2,3
CR-0000097884,Car,58,Impairment Not Known,46-60,2,3
CR-0000098165,Car,36,Had Not Been Drinking,31-45,1,3
CR-0000098156,Car,79,Impairment Not Known,60+,2,3
CR-0000098088,Pedestrian,14,Impairment Not Known,<18,2,10
CR-0000097950,Car,33,Had Not Been Drinking,31-45,1,3
CR-0000097886,Car,32,Impairment Not Known,31-45,2,3
CR-0000098024,Car,0,Impairment Not Known,<18,2,3
CR-0000098190,Car,59,Sleepy/Fatigued,46-60,4,3
CR-0000098092,Car,0,Impairment Not Known,<18,2,3
CR-0000098196,Car,30,Impairment Not Known,18-30,2,3
CR-0000097889,Car,39,Not Applicable,31-45,0,3
CR-0000098070,Bicycle,13,Had Not Been Drinking,<18,1,0
CR-0000098141,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000097944,Car,45,Had Not Been Drinking,31-45,1,3
CR-0000097913,Car,29,Had Been Drinking - Not Under Influence,18-30,5,3
CR-0000098071,Car,17,Had Not Been Drinking,<18,1,3
CR-0000098034,Car,0,Not Applicable,<18,0,3
CR-0000098023,Car,43,Impairment Not Known,31-45,2,3
CR-0000097908,Pedestrian,81,Impairment Not Known,60+,2,10
CR-0000097883,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000098167,Car,57,Had Not Been Drinking,46-60,1,3
CR-0000097911,Pedestrian,67,Impairment Not Known,60+,2,10
CR-0000098192,Car,69,Impairment Not Known,60+,2,3
CR-0000097917,Car,41,Had Not Been Drinking,31-45,1,3
CR-0000097897,Car,22,Had Not Been Drinking,18-30,1,3
CR-0000098115,Bicycle,26,Had Not Been Drinking,18-30,1,0
CR-0000097937,Car,0,Impairment Not Known,<18,2,3
CR-0000098018,Car,43,Had Not Been Drinking,31-45,1,3
CR-0000097887,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000098133,Bicycle,0,Impairment Not Known,<18,2,0
CR-0000098089,Car,36,Had Not Been Drinking,31-45,1,3
CR-0000098118,Car,25,Impairment Not Known,18-30,2,3
CR-0000098014,Car,55,Had Not Been Drinking,46-60,1,3
CR-0000098134,Car,29,Had Not Been Drinking,18-30,1,3
CR-0000098134,Car,84,Had Not Been Drinking,60+,1,3
CR-0000098004,Bicycle,34,Had Not Been Drinking,31-45,1,0
CR-0000098172,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000098029,Car,36,Impairment Not Known,31-45,2,3
CR-0000097926,Car,64,Impairment Not Known,60+,2,3
CR-0000098164,Car,31,Had Been Drinking - Under Influence,31-45,7,3
CR-0000098075,Car,60,Had Not Been Drinking,46-60,1,3
CR-0000098030,Car,37,Had Not Been Drinking,31-45,1,3
CR-0000097885,Car,62,Had Not Been Drinking,60+,1,3
CR-0000098154,Car,18,Had Not Been Drinking,<18,1,3
CR-0000097935,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000097986,Car,0,Impairment Not Known,<18,2,3
CR-0000098080,Motorcycle/Moped,26,Impairment Not Known,18-30,2,8
CR-0000097982,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000097986,Car,0,Impairment Not Known,<18,2,3
CR-0000097928,Car,25,Impairment Not Known,18-30,2,3
CR-0000098033,Car,53,Had Not Been Drinking,46-60,1,3
CR-0000098012,Unknown,0,Impairment Not Known,<18,2,18
CR-0000098010,Car,44,Had Not Been Drinking,31-45,1,3
CR-0000097988,Car,39,Had Not Been Drinking,31-45,1,3
CR-0000098117,Car,0,Impairment Not Known,<18,2,3
CR-0000097967,Car,26,Had Not Been Drinking,18-30,1,3
CR-0000097922,Motorcycle/Moped,50,Had Not Been Drinking,46-60,1,8
CR-0000097913,Car,19,Had Been Drinking - Not Under Influence,18-30,5,3
CR-0000098022,Car,19,Impairment Not Known,18-30,2,3
CR-0000098013,Panel Truck,41,Impairment Not Known,31-45,2,9
CR-0000097907,Car,85,Had Not Been Drinking,60+,1,3
CR-0000097935,Car,16,Had Not Been Drinking,<18,1,3
CR-0000097966,Car,27,Impairment Not Known,18-30,2,3
CR-0000097886,Unknown,0,Impairment Not Known,<18,2,18
CR-0000098071,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000097942,Car,0,Impairment Not Known,<18,2,3
CR-0000098085,Car,19,Impairment Not Known,18-30,2,3
CR-0000098176,Car,0,Had Not Been Drinking,<18,1,3
CR-0000098153,Car,26,Had Not Been Drinking,18-30,1,3
CR-0000097966,Car,0,Not Applicable,<18,0,3
CR-0000097959,Car,39,Impairment Not Known,31-45,2,3
CR-0000097988,Car,17,Had Not Been Drinking,<18,1,3
CR-0000098066,Car,17,Had Not Been Drinking,<18,1,3
CR-0000098120,Car,37,Impairment Not Known,31-45,2,3
CR-0000097987,Pedestrian,21,Had Not Been Drinking,18-30,1,10
CR-0000098126,Bicycle,0,Impairment Not Known,<18,2,0
CR-0000098169,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000098143,Car,20,Had Not Been Drinking,18-30,1,3
CR-0000098006,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000098016,Panel Truck,56,Had Not Been Drinking,46-60,1,9
CR-0000098025,Panel Truck,37,Had Been Drinking - Under Influence,31-45,7,9
CR-0000097916,Unknown,0,Impairment Not Known,<18,2,18
CR-0000098015,Pedestrian,53,Had Not Been Drinking,46-60,1,10
CR-0000097894,Emergency Vehicle,0,Had Not Been Drinking,<18,1,6
CR-0000097947,Car,0,Impairment Not Known,<18,2,3
CR-0000098007,Car,19,Impairment Not Known,18-30,2,3
CR-0000098148,Car,26,Had Not Been Drinking,18-30,1,3
CR-0000097911,Car,52,Had Been Drinking - Under Influence,46-60,7,3
CR-0000097929,Car,39,Impairment Not Known,31-45,2,3
CR-0000098031,Scooter Non-Motorized,18,Impairment Not Known,<18,2,12
CR-0000098171,Car,0,Not Applicable,<18,0,3
CR-0000097979,Car,28,Impairment Not Known,18-30,2,3
CR-0000098139,Semi Truck,44,Had Not Been Drinking,31-45,1,13
CR-0000098138,Car,0,Had Not Been Drinking,<18,1,3
CR-0000098010,Car,56,Had Not Been Drinking,46-60,1,3
CR-0000098080,Car,19,Impairment Not Known,18-30,2,3
CR-0000098033,Panel Truck,34,Had Not Been Drinking,31-45,1,9
CR-0000097973,Car,59,Impairment Not Known,46-60,2,3
CR-0000098174,Car,44,Impairment Not Known,31-45,2,3
CR-0000098187,Car,52,Had Not Been Drinking,46-60,1,3
CR-0000098162,Motorcycle/Moped,49,Had Not Been Drinking,46-60,1,8
CR-0000097918,Car,58,Had Not Been Drinking,46-60,1,3
CR-0000098168,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000098130,Pedestrian,44,Impairment Not Known,31-45,2,10
CR-0000097910,Car,39,Impairment Not Known,31-45,2,3
CR-0000097890,Car,0,Impairment Not Known,<18,2,3
CR-0000098136,Car,27,Impairment Not Known,18-30,2,3
CR-0000098189,Car,31,Had Not Been Drinking,31-45,1,3
CR-0000098106,Car,74,Not Applicable,60+,0,3
CR-0000098001,Car,33,Impairment Not Known,31-45,2,3
CR-0000097907,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000098022,Car,33,Impairment Not Known,31-45,2,3
CR-0000098123,Emergency Vehicle,25,Had Not Been Drinking,18-30,1,6
CR-0000098151,Car,36,Impairment Not Known,31-45,2,3
CR-0000098041,Car,57,Impairment Not Known,46-60,2,3
CR-0000097929,Car,43,Had Not Been Drinking,31-45,1,3
CR-0000098163,Panel Truck,38,Had Not Been Drinking,31-45,1,9
CR-0000098144,Car,53,Impairment Not Known,46-60,2,3
CR-0000098067,Pedestrian,41,Had Been Drinking - Under Influence,31-45,7,10
CR-0000098165,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000098041,Car,23,Impairment Not Known,18-30,2,3
CR-0000098151,Car,24,Impairment Not Known,18-30,2,3
CR-0000098178,Car,22,Had Not Been Drinking,18-30,1,3
CR-0000098166,Car,19,Impairment Not Known,18-30,2,3
CR-0000097964,Unknown,0,Impairment Not Known,<18,2,18
CR-0000097939,Car,52,Impairment Not Known,46-60,2,3
CR-0000097945,Car,25,Impairment Not Known,18-30,2,3
CR-0000097951,Car,21,Impairment Not Known,18-30,2,3
CR-0000098124,Car,0,Not Applicable,<18,0,3
CR-0000098039,Car,30,Had Not Been Drinking,18-30,1,3
CR-0000097893,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000097930,Car,50,Impairment Not Known,46-60,2,3
CR-0000098140,Car,20,Impairment Not Known,18-30,2,3
CR-0000097968,Car,69,Had Not Been Drinking,60+,1,3
CR-0000098129,Bicycle,35,Had Not Been Drinking,31-45,1,0
CR-0000097954,Car,26,Had Not Been Drinking,18-30,1,3
CR-0000098184,Car,0,Impairment Not Known,<18,2,3
CR-0000098067,Car,51,Had Not Been Drinking,46-60,1,3
CR-0000098082,Car,29,Had Not Been Drinking,18-30,1,3
CR-0000098185,Pedestrian,0,Impairment Not Known,<18,2,10
CR-0000098101,Car,43,Impairment Not Known,31-45,2,3
CR-0000097937,Panel Truck,0,Not Applicable,<18,0,9
CR-0000097927,Car,40,Had Not Been Drinking,31-45,1,3
CR-0000098183,Car,22,Impairment Not Known,18-30,2,3
CR-0000098011,Car,55,Impairment Not Known,46-60,2,3
CR-0000098105,Car,50,Had Not Been Drinking,46-60,1,3
CR-0000098158,Panel Truck,31,Impairment Not Known,31-45,2,9
CR-0000098176,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000098132,Car,22,Impairment Not Known,18-30,2,3
CR-0000098120,Car,51,Impairment Not Known,46-60,2,3
CR-0000098182,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000097893,Car,43,Had Not Been Drinking,31-45,1,3
CR-0000097984,Car,27,Impairment Not Known,18-30,2,3
CR-0000098186,Panel Truck,74,Had Not Been Drinking,60+,1,9
CR-0000098012,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000097887,Panel Truck,42,Had Not Been Drinking,31-45,1,9
CR-0000098096,Pedestrian,22,Impairment Not Known,18-30,2,10
CR-0000098104,Car,64,Impairment Not Known,60+,2,3
CR-0000098194,Car,0,Not Applicable,<18,0,3
CR-0000097908,Car,0,Impairment Not Known,<18,2,3
CR-0000098040,Car,47,Had Been Drinking - Not Under Influence,46-60,5,3
CR-0000098079,Car,0,Had Been Drinking - Under Influence,<18,7,3
CR-0000097895,Car,63,Had Not Been Drinking,60+,1,3
CR-0000098115,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000098186,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000098177,Car,31,Had Not Been Drinking,31-45,1,3
CR-0000097956,Car,60,Impairment Not Known,46-60,2,3
CR-0000097944,Car,67,Had Been Drinking - Under Influence,60+,7,3
CR-0000098170,Car,20,Had Not Been Drinking,18-30,1,3
CR-0000097983,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000098125,Car,56,Not Applicable,46-60,0,3
CR-0000098195,Car,35,Had Not Been Drinking,31-45,1,3
CR-0000098103,Car,35,Had Not Been Drinking,31-45,1,3
CR-0000098008,Car,51,Had Not Been Drinking,46-60,1,3
CR-0000097982,Car,58,Had Not Been Drinking,46-60,1,3
CR-0000098189,Scooter Motorized,27,Impairment Not Known,18-30,2,11
CR-0000097969,Car,24,Had Not Been Drinking,18-30,1,3
CR-0000098074,Car,0,Not Applicable,<18,0,3
CR-0000098026,Car,0,Had Not Been Drinking,<18,1,3
CR-0000098088,Car,50,Impairment Not Known,46-60,2,3
CR-0000097967,Car,67,Had Not Been Drinking,60+,1,3
CR-0000098077,Car,0,Not Applicable,<18,0,3
CR-0000098171,Car,0,Not Applicable,<18,0,3
CR-0000098066,Car,72,Had Not Been Drinking,60+,1,3
CR-0000098142,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000097889,Car,20,Impairment Not Known,18-30,2,3
CR-0000098175,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000098084,Motorcycle/Moped,55,Had Not Been Drinking,46-60,1,8
CR-0000097961,Car,50,Impairment Not Known,46-60,2,3
CR-0000098036,Car,26,Had Not Been Drinking,18-30,1,3
CR-0000097888,Car,0,Not Applicable,<18,0,3
CR-0000097963,Car,74,Had Not Been Drinking,60+,1,3
CR-0000097981,Unknown,0,Impairment Not Known,<18,2,18
CR-0000098094,Car,70,Impairment Not Known,60+,2,3
CR-0000097946,Car,33,Impairment Not Known,31-45,2,3
CR-0000098183,Car,17,Impairment Not Known,<18,2,3
CR-0000097982,Car,40,Had Not Been Drinking,31-45,1,3
CR-0000098095,Car,76,Had Not Been Drinking,60+,1,3
CR-0000097924,Car,71,Impairment Not Known,60+,2,3
CR-0000098127,Bicycle,22,Impairment Not Known,18-30,2,0
CR-0000097931,Car,28,Not Applicable,18-30,0,3
CR-0000097980,Car,40,Impairment Not Known,31-45,2,3
CR-0000098112,Car,43,Had Not Been Drinking,31-45,1,3
CR-0000098091,Motorcycle/Moped,0,Had Not Been Drinking,<18,1,8
CR-0000097912,Car,35,Had Been Drinking - Under Influence,31-45,7,3
CR-0000098124,Panel Truck,46,Had Been Drinking - Under Influence,46-60,7,9
CR-0000097920,Bicycle,61,Impairment Not Known,60+,2,0
CR-0000098156,Car,39,Impairment Not Known,31-45,2,3
CR-0000098101,Car,33,Had Been Drinking - Under Influence,31-45,7,3
CR-0000098147,Pedestrian,16,Had Not Been Drinking,<18,1,10
CR-0000097888,Car,0,Not Applicable,<18,0,3
CR-0000097962,Car,0,Impairment Not Known,<18,2,3
CR-0000098093,Car,35,Had Not Been Drinking,31-45,1,3
CR-0000098075,Semi Truck,0,Impairment Not Known,<18,2,13
CR-0000097978,Emergency Vehicle,0,Not Applicable,<18,0,6
CR-0000098021,Car,0,Not Applicable,<18,0,3
CR-0000098185,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000098124,Car,33,Not Applicable,31-45,0,3
CR-0000097975,Scooter Motorized,19,Had Not Been Drinking,18-30,1,11
CR-0000098017,Car,58,Impairment Not Known,46-60,2,3
CR-0000097919,Motorcycle/Moped,45,Had Not Been Drinking,31-45,1,8
CR-0000098100,Car,0,Not Applicable,<18,0,3
CR-0000098069,Car,22,Had Been Drinking - Under Influence,18-30,7,3
CR-0000097987,Pedestrian,22,Had Not Been Drinking,18-30,1,10
CR-0000098193,Car,73,Had Not Been Drinking,60+,1,3
CR-0000098108,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000098150,Car,29,Impairment Not Known,18-30,2,3
CR-0000098085,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000098023,Car,19,Impairment Not Known,18-30,2,3
CR-0000098003,Car,57,Impairment Not Known,46-60,2,3
CR-0000098090,Car,0,Not Applicable,<18,0,3
CR-0000098073,Car,58,Had Been Drinking - Under Influence,46-60,7,3
CR-0000098002,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000097957,Semi Truck,24,Impairment Not Known,18-30,2,13
CR-0000097969,Car,46,Had Not Been Drinking,46-60,1,3
CR-0000098018,Panel Truck,62,Had Not Been Drinking,60+,1,9
CR-0000098164,Car,33,Impairment Not Known,31-45,2,3
CR-0000097984,Car,18,Impairment Not Known,<18,2,3
CR-0000098137,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000098005,Bicycle,34,Had Not Been Drinking,31-45,1,0
CR-0000098026,Panel Truck,30,Had Not Been Drinking,18-30,1,9
CR-0000097949,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000097894,Car,59,Had Not Been Drinking,46-60,1,3
CR-0000098118,Semi Truck,25,Impairment Not Known,18-30,2,13
CR-0000098100,Car,51,Impairment Not Known,46-60,2,3
CR-0000098104,Pedestrian,41,Impairment Not Known,31-45,2,10
CR-0000097916,Car,29,Impairment Not Known,18-30,2,3
CR-0000097976,Car,59,Sleepy/Fatigued,46-60,4,3
CR-0000098161,Car,65,Had Not Been Drinking,60+,1,3
CR-0000097930,Car,48,Impairment Not Known,46-60,2,3
CR-0000098197,Car,26,Impairment Not Known,18-30,2,3
CR-0000097952,Car,65,Had Not Been Drinking,60+,1,3
CR-0000097939,Unknown,0,Impairment Not Known,<18,2,18
CR-0000098077,Car,0,Not Applicable,<18,0,3
CR-0000097984,Car,28,Impairment Not Known,18-30,2,3
CR-0000098002,Car,0,Had Not Been Drinking,<18,1,3
CR-0000097987,Car,69,Had Not Been Drinking,60+,1,3
CR-0000098100,Car,0,Not Applicable,<18,0,3
CR-0000098089,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000097985,Pedestrian,62,Had Been Drinking - Under Influence,60+,7,10
CR-0000098179,Bicycle,33,Had Not Been Drinking,31-45,1,0
CR-0000098124,Car,0,Not Applicable,<18,0,3
CR-0000098116,Car,17,Had Not Been Drinking,<18,1,3
CR-0000097974,Car,18,Impairment Not Known,<18,2,3
CR-0000098141,Car,64,Had Not Been Drinking,60+,1,3
CR-0000097926,Car,69,Impairment Not Known,60+,2,3
CR-0000098190,Car,82,Impairment Not Known,60+,2,3
CR-0000098117,Car,39,Impairment Not Known,31-45,2,3
CR-0000097979,Car,0,Impairment Not Known,<18,2,3
CR-0000098133,Car,39,Had Not Been Drinking,31-45,1,3
CR-0000098194,Car,0,Not Applicable,<18,0,3
CR-0000097883,Car,30,Had Not Been Drinking,18-30,1,3
CR-0000098077,Car,0,Not Applicable,<18,0,3
CR-0000098030,Pedestrian,0,Had Not Been Drinking,<18,1,10
CR-0000098175,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000098147,Car,52,Had Not Been Drinking,46-60,1,3
CR-0000097973,Car,0,Not Applicable,<18,0,3
CR-0000097914,Car,65,Had Been Drinking - Under Influence,60+,7,3
CR-0000097940,Car,0,Impairment Not Known,<18,2,3
CR-0000098035,Car,0,Impairment Not Known,<18,2,3
CR-0000097950,Car,0,Had Not Been Drinking,<18,1,3
CR-0000098122,Bicycle,61,Had Not Been Drinking,60+,1,0
CR-0000097938,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000098087,Car,19,Sleepy/Fatigued,18-30,4,3
CR-0000098073,Car,0,Not Applicable,<18,0,3
CR-0000097973,Car,0,Had Not Been Drinking,<18,1,3
CR-0000098119,Car,20,Had Not Been Drinking,18-30,1,3
CR-0000098130,Car,56,Had Not Been Drinking,46-60,1,3
CR-0000098004,Car,63,Had Not Been Drinking,60+,1,3
CR-0000098140,Car,88,Impairment Not Known,60+,2,3
CR-0000098160,Car,24,Impairment Not Known,18-30,2,3
CR-0000097938,Pedestrian,30,Impairment Not Known,18-30,2,10
CR-0000098079,Car,22,Had Not Been Drinking,18-30,1,3
CR-0000098109,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000098116,Car,40,Had Not Been Drinking,31-45,1,3
CR-0000097960,Car,32,Impairment Not Known,31-45,2,3
CR-0000098001,Car,74,Impairment Not Known,60+,2,3
CR-0000098157,Panel Truck,0,Had Been Drinking - Under Influence,<18,7,9
CR-0000098154,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000098082,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000097889,Car,47,Not Applicable,46-60,0,3
CR-0000097989,Car,24,Had Not Been Drinking,18-30,1,3
CR-0000097952,Panel Truck,33,Had Not Been Drinking,31-45,1,9
CR-0000098043,Car,44,Had Not Been Drinking,31-45,1,3
CR-0000097971,Bus - Other,37,Impairment Not Known,31-45,2,1
CR-0000098038,Car,78,Impairment Not Known,60+,2,3
CR-0000098148,Train,60,Had Not Been Drinking,46-60,1,15
CR-0000098019,Car,35,Impairment Not Known,31-45,2,3
CR-0000098109,Car,38,Had Not Been Drinking,31-45,1,3
CR-0000097933,Car,48,Had Not Been Drinking,46-60,1,3
CR-0000098020,Car,59,Had Not Been Drinking,46-60,1,3
CR-0000098162,Car,61,Had Not Been Drinking,60+,1,3
CR-0000098161,Car,68,Had Not Been Drinking,60+,1,3
CR-0000098143,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000098086,Car,36,Impairment Not Known,31-45,2,3
CR-0000098106,Panel Truck,39,Had Been Drinking - Under Influence,31-45,7,9
CR-0000098125,Car,33,Not Applicable,31-45,0,3
CR-0000098121,Car,51,Impairment Not Known,46-60,2,3
CR-0000098031,Car,0,Not Applicable,<18,0,3
CR-0000098126,Car,54,Impairment Not Known,46-60,2,3
CR-0000098138,Bicycle,16,Had Not Been Drinking,<18,1,0
CR-0000097925,Car,66,Had Not Been Drinking,60+,1,3
CR-0000098089,Car,36,Had Not Been Drinking,31-45,1,3
CR-0000097966,Car,0,Not Applicable,<18,0,3
CR-0000097890,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000098024,Car,61,Had Not Been Drinking,60+,1,3
CR-0000098019,Car,56,Not Applicable,46-60,0,3
CR-0000097893,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000098131,Car,60,Sleepy/Fatigued,46-60,4,3
CR-0000097946,Car,0,Impairment Not Known,<18,2,3
CR-0000097926,Panel Truck,43,Impairment Not Known,31-45,2,9
CR-0000097942,Car,0,Impairment Not Known,<18,2,3
CR-0000097945,Car,0,Impairment Not Known,<18,2,3
CR-0000098125,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000098149,Car,33,Had Not Been Drinking,31-45,1,3
CR-0000098152,Pedestrian,37,Impairment Not Known,31-45,2,10
CR-0000098094,Pedestrian,27,Had Not Been Drinking,18-30,1,10
CR-0000098169,Car,74,Had Not Been Drinking,60+,1,3
CR-0000097887,Car,36,Had Not Been Drinking,31-45,1,3
CR-0000098077,Panel Truck,35,Had Been Drinking - Under Influence,31-45,7,9
CR-0000098117,Car,56,Impairment Not Known,46-60,2,3
CR-0000098045,Car,0,Impairment Not Known,<18,2,3
CR-0000098123,Emergency Vehicle,32,Had Not Been Drinking,31-45,1,6
CR-0000098110,Car,17,Had Not Been Drinking,<18,1,3
CR-0000098086,Car,55,Impairment Not Known,46-60,2,3
CR-0000098027,Car,0,Not Applicable,<18,0,3
CR-0000098146,Car,54,Had Not Been Drinking,46-60,1,3
CR-0000097924,Panel Truck,24,Impairment Not Known,18-30,2,9
CR-0000097892,Car,926,Had Not Been Drinking,60+,1,3
CR-0000098070,Bicycle,63,Had Not Been Drinking,60+,1,0
